-1.76674, 2.7609, 8.77865, 12.035, 16.5392, 21.0336, 25.8245, 29.0081, 32.854, 36.0541, 39.6403, 41.8411, 43.7949, 45.3121, 46.1554, 46.4221, 46.5322, 46.3761, 45.8402, 45.0924, 43.6631, 41.3715, 37.8901, 34.6199, 31.2378, 27.4351, 24.4867, 21.9399, 17.7762, 14.9727, 13.464, 11.3518, 9.28482, 7.48336, 4.77596, 1.28759, -1.63389, -3.17949, -3.27371, -3.07798, -2.77588, -3.4181, -5.17042, -6.55036, -5.86447, -4.37758, -2.17299, 0.147873, 4.08864, 8.0548, 11.9599, 14.9592, 17.6076, 19.5705, 22.6065, 25.3403, 27.526, 29.1638, 30.1007, 30.1847, 29.2832, 26.9897, 23.765, 19.9834, 15.7009, 11.5244, 7.55422, 3.99314, -0.0668099, -3.44227, -5.49041, -7.24591, -9.36123, -11.5452, -14.4152, -16.5187, -18.5795, -21.8124, -24.7267, -25.7503, -26.0477, -25.9316, -25.7263, -25.0014, -24.2922, -23.305, -22.1317, -20.7885, -18.4632, -15.6023, -13.5745, -11.5146, -7.0434, -4.10933, -1.20535, 3.17811, 8.98559, 12.1317, 16.7907, 21.016, 25.9493, 29.0481, 32.612, 35.9588, 39.9083, 42.1979, 42.644, 42.6222, 42.5241, 42.1597, 41.4562, 40.5326, 38.5181, 36.204, 32.7587, 28.4736, 25.4437, 22.9643, 18.7935, 16.1738, 13.5639, 11.8896, 10.3036, 6.79946, 4.3283, 1.12302, -2.75382, -4.81454, -7.15269, -8.18414, -7.90778, -7.00891, -8.42117, -10.3438, -9.21578, -6.92036, -4.60597, -2.35274, -0.165839, 2.04115, 4.15739, 8.75176, 12.9969, 16.4464, 19.5895, 21.4046, 25.2624, 26.2042, 26.1475, 24.7101, 21.122, 16.893, 12.5506, 8.61411, 5.12989, 1.29183, -0.911457, -3.19275, -4.88976, -7.34267, -9.32453, -11.9271, -13.9907, -15.8556, -17.4214, -18.9635, -20.869, -21.7831, -22.1184, -22.3782, -22.2892, -21.6835, -20.8396, -19.7339, -18.7998, -17.4899, -15.5612, -13.9416, -11.8316, -9.60293, -6.3578, -3.79636, 4.7, 4.7, 7.3, 7.3, 6, 6, 0, 
1.47011, 1.71517, 1.72683, 1.77682, 1.85732, 1.9056, 1.8235, 1.68798, 1.53216, 1.40579, 1.33272, 0.461502, -0.824528, -2.63144, -4.62522, -7.10275, -9.60734, -11.9527, -14.4089, -16.52, -19.0955, -21.7457, -24.0832, -25.5379, -26.4077, -27.5949, -28.2714, -28.5395, -27.4996, -25.1548, -23.7032, -21.9378, -20.3905, -18.9198, -17.4983, -17.3334, -18.2761, -21.7293, -25.0207, -27.4285, -30.0831, -34.0826, -37.1484, -40.3915, -42.8618, -44.9489, -47.477, -48.7642, -48.8796, -47.9162, -47.6553, -47.9352, -48.6757, -49.7757, -52.1839, -55.3913, -58.7279, -62.0336, -65.7222, -69.0226, -72.074, -73.9627, -74.3961, -74.2503, -73.0302, -71.9858, -71.0146, -70.1477, -69.1031, -67.2312, -65.1122, -62.5964, -60.3149, -58.3125, -54.9345, -52.5614, -50.1396, -46.6213, -43.4754, -40.3983, -36.9703, -32.6195, -28.6443, -24.6765, -20.8635, -17.2038, -13.6426, -9.28079, -6.41274, -3.68719, -2.16624, -0.893061, 0.439993, 1.10937, -2.43442, -1.93253, -1.81374, -1.68417, -1.63418, -1.57788, -1.68463, -1.72908, -1.83716, -2.02538, -3.04711, -5.73135, -7.45779, -9.84581, -11.471, -13.4862, -15.1821, -16.88, -18.9991, -20.4711, -21.974, -23.482, -24.1717, -24.4954, -23.4678, -21.4527, -18.8671, -17.3645, -16.0996, -13.8663, -13.5118, -13.7141, -14.166, -15.6767, -19.0838, -23.2166, -27.2392, -31.0453, -34.9214, -39.3105, -43.8152, -47.6309, -50.548, -51.8895, -52.891, -53.2725, -53.3652, -53.0576, -52.1647, -52.5519, -54.8801, -57.2888, -63.3931, -65.9769, -68.3558, -69.9161, -70.2598, -69.4651, -68.4206, -67.5247, -66.6366, -65.519, -64.0007, -61.7593, -59.922, -57.3793, -55.3651, -52.5861, -50.4053, -48.2921, -46.3406, -44.4722, -41.1219, -39.5537, -36.9811, -33.3757, -29.8057, -25.6728, -21.7998, -18.0674, -14.3693, -10.845, -8.86976, -7.27897, -5.8214, -4.78633, -3.62805, -2.90488, 2.49997, -2.50003, 2.49997, -2.50003, 3, -3, 0, 
